rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,st_dist,st_teff,st_mass,st_rad,rowupdate
1895,Kepler-27,c,Transit,2,31.33090000,0.191000,,13.80000,,5400.00,0.65,0.59,2014-05-14
1896,Kepler-270,b,Transit,2,11.47609400,0.107000,,,,6067.00,,1.46,2014-05-14
1897,Kepler-270,c,Transit,2,25.26288700,0.180000,,,,6067.00,,1.46,2014-05-14
1898,Kepler-271,b,Transit,3,5.21773800,0.056000,,,,5524.00,,0.88,2014-05-14
1899,Kepler-271,c,Transit,3,7.41093500,0.071000,,,,5524.00,,0.88,2014-05-14
1900,Kepler-271,d,Transit,3,5.24972541,,,,,5524.00,,0.88,2016-05-10
1901,Kepler-272,b,Transit,3,2.97135300,0.038000,,,,5297.00,0.79,0.93,2014-05-14
1902,Kepler-272,c,Transit,3,6.05734200,0.061000,,,,5297.00,0.79,0.93,2014-05-14
1903,Kepler-272,d,Transit,3,10.93730400,0.091000,,,,5297.00,0.79,0.93,2014-05-14
1904,Kepler-273,b,Transit,2,2.93653200,0.037000,,,,5626.00,,0.81,2014-05-14
1905,Kepler-273,c,Transit,2,8.01492700,0.073000,,,,5626.00,,0.81,2014-05-14
1906,Kepler-274,b,Transit,2,11.63478800,0.101000,,,,6023.00,,1.01,2014-05-14
1907,Kepler-274,c,Transit,2,33.19786100,0.204000,,,,6023.00,,1.01,2014-05-14
1908,Kepler-275,b,Transit,3,10.30068200,0.098000,,,,6165.00,1.24,1.38,2014-05-14
1909,Kepler-275,c,Transit,3,16.08813400,0.132000,,,,6165.00,1.24,1.38,2014-05-14
1910,Kepler-275,d,Transit,3,35.67606200,0.224000,,,,6165.00,1.24,1.38,2014-05-14
1911,Kepler-276,b,Transit,3,14.12841000,0.119000,,,,6105.00,1.10,1.05,2014-05-14
1912,Kepler-276,c,Transit,3,31.88400000,,,0.05200,,6105.00,1.10,1.05,2014-05-14
1913,Kepler-276,d,Transit,3,48.64800000,,,0.05100,,6105.00,1.10,1.05,2014-05-14
1914,Kepler-277,b,Transit,2,17.32400000,,,0.27500,,5946.00,1.12,1.69,2014-05-14
1915,Kepler-277,c,Transit,2,33.00600000,,,0.20200,,5946.00,1.12,1.69,2014-05-14
1916,Kepler-278,b,Transit,2,30.16054600,0.207000,,,,4991.00,,2.94,2014-05-14
1917,Kepler-278,c,Transit,2,51.07877500,0.294000,,,,4991.00,,2.94,2014-05-14
1918,Kepler-279,b,Transit,3,12.30968100,0.112000,,,,6363.00,1.10,1.75,2014-05-14
1919,Kepler-279,c,Transit,3,35.73600000,,,0.15500,,6363.00,1.10,1.75,2014-05-14
1920,Kepler-279,d,Transit,3,54.41400000,,,0.11800,,6363.00,1.10,1.75,2014-05-14
1921,Kepler-28,b,Transit,2,5.91230000,0.062000,,1.51000,,4590.00,0.75,0.70,2014-05-14
1922,Kepler-28,c,Transit,2,8.98580000,0.081000,,1.36000,,4590.00,0.75,0.70,2014-05-14
1923,Kepler-280,b,Transit,2,2.13954200,0.032000,,,,5744.00,0.91,0.89,2014-05-14
1924,Kepler-280,c,Transit,2,4.80709100,0.056000,,,,5744.00,0.91,0.89,2014-05-14
1925,Kepler-281,b,Transit,2,14.64600800,0.117000,,,,5723.00,0.98,0.90,2014-05-14
1926,Kepler-281,c,Transit,2,36.33737300,0.215000,,,,5723.00,0.98,0.90,2014-05-14
1927,Kepler-282,b,Transit,4,9.22052400,0.082000,,,,5602.00,0.97,0.90,2014-05-14
1928,Kepler-282,c,Transit,4,13.63872300,0.106000,,,,5602.00,0.97,0.90,2014-05-14
1929,Kepler-282,d,Transit,4,24.80600000,,,0.19200,,5602.00,0.97,0.90,2014-05-14
1930,Kepler-282,e,Transit,4,44.34700000,,,0.17700,,5602.00,0.97,0.90,2014-05-14
1931,Kepler-283,b,Transit,2,11.00815100,0.082000,,,,4351.00,,0.57,2014-05-14
1932,Kepler-283,c,Transit,2,92.74371100,0.341000,,,,4351.00,,0.57,2014-05-14
1933,Kepler-284,b,Transit,2,12.69914900,0.104000,,,,5615.00,,0.81,2014-05-14
1934,Kepler-284,c,Transit,2,37.51445600,0.213000,,,,5615.00,,0.81,2014-05-14
1935,Kepler-285,b,Transit,2,2.63386700,0.036000,,,,5411.00,0.85,0.81,2014-05-14
1936,Kepler-285,c,Transit,2,6.18667600,0.064000,,,,5411.00,0.85,0.81,2014-05-14
1937,Kepler-286,b,Transit,4,1.79630200,0.027000,,,,5580.00,,0.86,2014-05-14
1938,Kepler-286,c,Transit,4,3.46809500,0.042000,,,,5580.00,,0.86,2014-05-14
1939,Kepler-286,d,Transit,4,5.91432300,0.061000,,,,5580.00,,0.86,2014-05-14
1940,Kepler-286,e,Transit,4,29.22128900,0.176000,,,,5580.00,,0.86,2014-05-14
1941,Kepler-287,b,Transit,2,20.34219900,0.145000,,,,5806.00,,1.03,2014-05-14
1942,Kepler-287,c,Transit,2,44.85189600,0.246000,,,,5806.00,,1.03,2014-05-14
1943,Kepler-288,b,Transit,3,6.09732600,0.065000,,,,5918.00,0.89,1.09,2014-05-14
1944,Kepler-288,c,Transit,3,19.30577200,0.140000,,,,5918.00,0.89,1.09,2014-05-14
1945,Kepler-288,d,Transit,3,56.63374200,0.287000,,,,5918.00,0.89,1.09,2014-05-14
1946,Kepler-289,b,Transit,3,34.54500000,0.210000,,0.02300,700.00,5990.00,1.08,1.00,2014-11-19
1947,Kepler-289,c,Transit,3,125.85180000,0.510000,,0.42000,700.00,5990.00,1.08,1.00,2014-11-19
1948,Kepler-289,d,Transit,3,66.06340000,0.330000,,0.01300,700.00,5990.00,1.08,1.00,2014-11-19
1949,Kepler-29,b,Transit,2,10.33840000,,,0.01419,1400.00,5701.00,0.98,0.93,2016-04-07
1950,Kepler-29,c,Transit,2,13.28840000,,,0.01259,1400.00,5701.00,0.98,0.93,2016-04-07
1951,Kepler-290,b,Transit,2,14.58934700,0.110000,,,,5147.00,,0.74,2014-05-14
1952,Kepler-290,c,Transit,2,36.77031000,0.205000,,,,5147.00,,0.74,2014-05-14
1953,Kepler-291,b,Transit,2,3.54651100,0.047000,,,,6002.00,1.03,1.02,2014-05-14
1954,Kepler-291,c,Transit,2,5.70078600,0.065000,,,,6002.00,1.03,1.02,2014-05-14
1955,Kepler-292,b,Transit,5,2.58082700,0.035000,,,,5299.00,0.88,0.83,2014-05-14
1956,Kepler-292,c,Transit,5,3.71533500,0.045000,,,,5299.00,0.88,0.83,2014-05-14
1957,Kepler-292,d,Transit,5,7.05567900,0.068000,,,,5299.00,0.88,0.83,2014-05-14
1958,Kepler-292,e,Transit,5,11.97901000,0.097000,,,,5299.00,0.88,0.83,2014-05-14
1959,Kepler-292,f,Transit,5,20.83423700,0.141000,,,,5299.00,0.88,0.83,2014-05-14
1960,Kepler-293,b,Transit,2,19.25419600,0.144000,,,,5804.00,1.01,0.96,2014-05-14
1961,Kepler-293,c,Transit,2,54.15574300,0.286000,,,,5804.00,1.01,0.96,2014-05-14
1962,Kepler-294,b,Transit,2,3.70121200,0.048000,,,,5913.00,,0.98,2014-05-14
1963,Kepler-294,c,Transit,2,6.62640000,0.071000,,,,5913.00,,0.98,2014-05-14
1964,Kepler-295,b,Transit,3,12.64516400,0.099000,,,,5603.00,,0.90,2014-05-14
1965,Kepler-295,c,Transit,3,21.52625800,0.142000,,,,5603.00,,0.90,2014-05-14
1966,Kepler-295,d,Transit,3,33.88405400,0.192000,,,,5603.00,,0.90,2014-05-14
1967,Kepler-296,b,Transit,5,10.86438400,0.079000,0.330000,,226.00,3740.00,0.50,0.48,2015-09-03
1968,Kepler-296,c,Transit,5,5.84163660,0.052100,0.330000,,226.00,3740.00,0.50,0.48,2015-09-03
1969,Kepler-296,d,Transit,5,19.85029100,0.118000,0.330000,,226.00,3740.00,0.50,0.48,2015-09-03
1970,Kepler-296,e,Transit,5,34.14211000,0.169000,0.330000,,226.00,3740.00,0.50,0.48,2015-09-03
1971,Kepler-296,f,Transit,5,63.33627000,0.255000,0.330000,,226.00,3740.00,0.50,0.48,2015-09-03
1972,Kepler-297,b,Transit,2,38.87182600,0.217000,,,,5619.00,,0.92,2014-05-14
1973,Kepler-297,c,Transit,2,74.92013700,0.336000,,,,5619.00,,0.92,2014-05-14
1974,Kepler-298,b,Transit,3,10.47546400,0.080000,,,,4465.00,0.65,0.58,2014-05-14
1975,Kepler-298,c,Transit,3,22.92881000,0.136000,,,,4465.00,0.65,0.58,2014-05-14
1976,Kepler-298,d,Transit,3,77.47363300,0.305000,,,,4465.00,0.65,0.58,2014-05-14
1977,Kepler-299,b,Transit,4,2.92712800,0.040000,,,,5617.00,0.97,1.03,2014-05-14
1978,Kepler-299,c,Transit,4,6.88587500,0.070000,,,,5617.00,0.97,1.03,2014-05-14
1979,Kepler-299,d,Transit,4,15.05478600,0.118000,,,,5617.00,0.97,1.03,2014-05-14
1980,Kepler-299,e,Transit,4,38.28548900,0.220000,,,,5617.00,0.97,1.03,2014-05-14
1981,Kepler-30,b,Transit,3,29.33434000,0.180000,0.042000,0.03600,1400.00,5498.00,0.99,0.95,2014-05-14
1982,Kepler-30,c,Transit,3,60.32310500,0.300000,0.011100,2.01000,1400.00,5498.00,0.99,0.95,2014-05-14
1983,Kepler-30,d,Transit,3,143.34394000,0.500000,0.022000,0.07300,1400.00,5498.00,0.99,0.95,2014-05-14
1984,Kepler-300,b,Transit,2,10.44634700,0.094000,,,,5986.00,0.94,0.90,2014-05-14
1985,Kepler-300,c,Transit,2,40.71495500,0.232000,,,,5986.00,0.94,0.90,2014-05-14
1986,Kepler-301,b,Transit,3,2.50855300,0.036000,,,,5815.00,0.91,0.90,2014-05-14
1987,Kepler-301,c,Transit,3,5.41902600,0.060000,,,,5815.00,0.91,0.90,2014-05-14
1988,Kepler-301,d,Transit,3,13.75124300,0.112000,,,,5815.00,0.91,0.90,2014-05-14
1989,Kepler-302,b,Transit,2,30.18410400,0.193000,,,,5740.00,,1.22,2014-05-14
1990,Kepler-302,c,Transit,2,127.28218400,0.503000,,,,5740.00,,1.22,2014-05-14
1991,Kepler-303,b,Transit,2,1.93705500,0.024000,,,,3944.00,0.59,0.48,2014-05-14
1992,Kepler-303,c,Transit,2,7.06114900,0.057000,,,,3944.00,0.59,0.48,2014-05-14
1993,Kepler-304,b,Transit,4,3.29570900,0.039000,,,,4731.00,0.80,0.69,2014-05-14
1994,Kepler-304,c,Transit,4,5.31594600,0.054000,,,,4731.00,0.80,0.69,2014-05-14
1995,Kepler-304,d,Transit,4,9.65347100,0.080000,,,,4731.00,0.80,0.69,2014-05-14
1996,Kepler-304,e,Transit,4,1.49914695,,,,,4731.00,0.80,0.69,2016-05-10
1997,Kepler-305,b,Transit,3,5.48700000,,,0.03300,,5100.00,0.76,0.79,2014-05-14
1998,Kepler-305,c,Transit,3,8.29100000,,,0.01900,,5100.00,0.76,0.79,2014-05-14
1999,Kepler-305,d,Transit,3,16.73866100,0.121000,,,,5100.00,0.76,0.79,2014-05-14
2000,Kepler-306,b,Transit,4,4.64618600,0.050000,,,,4954.00,0.82,0.72,2014-05-14
2001,Kepler-306,c,Transit,4,7.24019300,0.067000,,,,4954.00,0.82,0.72,2014-05-14
2002,Kepler-306,d,Transit,4,17.32664400,0.120000,,,,4954.00,0.82,0.72,2014-05-14
2003,Kepler-306,e,Transit,4,44.84097500,0.227000,,,,4954.00,0.82,0.72,2014-05-14
2004,Kepler-307,b,Transit,2,10.42080000,,,0.02341,,5367.00,0.91,0.81,2016-04-07
2005,Kepler-307,c,Transit,2,13.07290000,,,0.01145,,5367.00,0.91,0.81,2016-04-07
2006,Kepler-308,b,Transit,2,9.69492800,0.090000,,,,5895.00,,0.94,2014-05-14
2007,Kepler-308,c,Transit,2,15.38231000,0.123000,,,,5895.00,,0.94,2014-05-14
2008,Kepler-309,b,Transit,2,5.92365300,0.059000,,,,4713.00,,0.72,2014-05-14
2009,Kepler-309,c,Transit,2,105.35638300,0.401000,,,,4713.00,,0.72,2014-05-14
2010,Kepler-31,b,Transit,3,20.86130000,0.160000,,,2100.00,6340.00,1.21,1.22,2014-05-14
2011,Kepler-31,c,Transit,3,42.63180000,0.260000,,4.70000,2100.00,6340.00,1.21,1.22,2014-05-14
2012,Kepler-31,d,Transit,3,87.64510000,0.400000,,6.80000,2100.00,6340.00,1.21,1.22,2016-03-24
2013,Kepler-310,b,Transit,3,13.93069800,0.111000,,,,5797.00,0.85,0.88,2014-05-14
2014,Kepler-310,c,Transit,3,56.47542000,0.281000,,,,5797.00,0.85,0.88,2014-05-14
2015,Kepler-310,d,Transit,3,92.87612500,0.392000,,,,5797.00,0.85,0.88,2014-05-14
2016,Kepler-311,b,Transit,2,9.17609200,0.087000,,,,5905.00,1.06,1.19,2014-05-14
2017,Kepler-311,c,Transit,2,19.73828600,0.145000,,,,5905.00,1.06,1.19,2014-05-14
2018,Kepler-312,b,Transit,2,1.77241900,0.031000,,,,6115.00,1.23,1.47,2014-05-14
2019,Kepler-312,c,Transit,2,19.74741200,0.153000,,,,6115.00,1.23,1.47,2014-05-14
2020,Kepler-313,b,Transit,2,14.97041800,0.125000,,,,5727.00,0.90,1.54,2014-05-14
2021,Kepler-313,c,Transit,2,32.27327300,0.208000,,,,5727.00,0.90,1.54,2014-05-14
2022,Kepler-314,b,Transit,2,2.46106900,0.035000,,,,5378.00,1.02,0.95,2014-05-14
2023,Kepler-314,c,Transit,2,5.96039200,0.064000,,,,5378.00,1.02,0.95,2014-05-14
2024,Kepler-315,b,Transit,2,96.10114100,0.402000,,,,5796.00,0.78,1.04,2014-05-14
2025,Kepler-315,c,Transit,2,265.46933500,0.791000,,,,5796.00,0.78,1.04,2014-05-14
2026,Kepler-316,b,Transit,2,2.24050800,0.027000,,,,4204.00,0.53,0.52,2014-05-14
2027,Kepler-316,c,Transit,2,6.82776600,0.058000,,,,4204.00,0.53,0.52,2014-05-14
2028,Kepler-317,b,Transit,2,5.52424200,0.061000,,,,5497.00,0.95,0.94,2014-05-14
2029,Kepler-317,c,Transit,2,8.77501000,0.083000,,,,5497.00,0.95,0.94,2014-05-14
2030,Kepler-318,b,Transit,2,4.66271500,0.056000,,,,5746.00,1.05,1.19,2014-05-14
2031,Kepler-318,c,Transit,2,11.81500700,0.105000,,,,5746.00,1.05,1.19,2014-05-14
2032,Kepler-319,b,Transit,3,4.36270500,0.051000,,,,5526.00,1.29,0.90,2014-05-14
2033,Kepler-319,c,Transit,3,6.94135700,0.069000,,,,5526.00,1.29,0.90,2014-05-14
2034,Kepler-319,d,Transit,3,31.78192500,0.191000,,,,5526.00,1.29,0.90,2014-05-14
2035,Kepler-32,b,Transit,5,5.90124000,0.050000,,4.10000,303.00,3900.00,0.58,0.53,2016-03-24
2036,Kepler-32,c,Transit,5,8.75220000,0.090000,,0.50000,303.00,3900.00,0.58,0.53,2016-03-24
2037,Kepler-32,d,Transit,5,22.78020000,0.130000,,,303.00,3900.00,0.58,0.53,2016-03-24
2038,Kepler-32,e,Transit,5,2.89600000,0.033000,,,303.00,3900.00,0.58,0.53,2016-03-24
2039,Kepler-32,f,Transit,5,0.74296000,0.013000,,,303.00,3900.00,0.58,0.53,2016-03-24
2040,Kepler-320,b,Transit,2,8.37155400,0.085000,,,,6435.00,,1.11,2014-05-14
2041,Kepler-320,c,Transit,2,17.93493700,0.142000,,,,6435.00,,1.11,2014-05-14
2042,Kepler-321,b,Transit,2,4.91537900,0.057000,,,,5740.00,1.01,1.19,2014-05-14
2043,Kepler-321,c,Transit,2,13.09392100,0.110000,,,,5740.00,1.01,1.19,2014-05-14
2044,Kepler-322,b,Transit,2,1.65388800,0.027000,,,,5388.00,0.91,0.89,2014-05-14
2045,Kepler-322,c,Transit,2,4.33723400,0.051000,,,,5388.00,0.91,0.89,2014-05-14
2046,Kepler-323,b,Transit,2,1.67832700,0.028000,,,,5987.00,1.09,1.18,2014-05-14
2047,Kepler-323,c,Transit,2,3.55382200,0.046000,,,,5987.00,1.09,1.18,2014-05-14
2048,Kepler-324,b,Transit,2,4.38531500,0.050000,,,,5194.00,0.86,0.84,2014-05-14
2049,Kepler-324,c,Transit,2,51.80561200,0.260000,,,,5194.00,0.86,0.84,2014-05-14
2050,Kepler-325,b,Transit,3,4.54443900,0.053000,,,,5752.00,0.87,1.00,2014-05-14
2051,Kepler-325,c,Transit,3,12.76217200,0.105000,,,,5752.00,0.87,1.00,2014-05-14
2052,Kepler-325,d,Transit,3,38.71518500,0.220000,,,,5752.00,0.87,1.00,2014-05-14
2053,Kepler-326,b,Transit,3,2.24832900,0.032000,,,,5105.00,0.98,0.80,2014-05-14
2054,Kepler-326,c,Transit,3,4.58035800,0.051000,,,,5105.00,0.98,0.80,2014-05-14
2055,Kepler-326,d,Transit,3,6.76688800,0.066000,,,,5105.00,0.98,0.80,2014-05-14
2056,Kepler-327,b,Transit,3,2.54957500,0.029000,,,,3799.00,0.55,0.49,2014-05-14
2057,Kepler-327,c,Transit,3,5.21233300,0.047000,,,,3799.00,0.55,0.49,2014-05-14
2058,Kepler-327,d,Transit,3,13.96945700,0.090000,,,,3799.00,0.55,0.49,2014-05-14
2059,Kepler-328,b,Transit,2,34.92100000,,,0.09000,,5914.00,1.15,1.06,2014-05-14
2060,Kepler-328,c,Transit,2,71.31200000,,,0.12400,,5914.00,1.15,1.06,2014-05-14
2061,Kepler-329,b,Transit,2,7.41639700,0.061000,,,,4257.00,0.53,0.52,2014-05-14
2062,Kepler-329,c,Transit,2,18.68473700,0.113000,,,,4257.00,0.53,0.52,2014-05-14
2063,Kepler-33,b,Transit,5,5.66793000,0.067700,0.000000,,,5904.00,1.29,1.82,2014-05-14
2064,Kepler-33,c,Transit,5,13.17562000,0.118900,0.000000,,,5904.00,1.29,1.82,2014-05-14
2065,Kepler-33,d,Transit,5,21.77596000,0.166200,0.000000,,,5904.00,1.29,1.82,2014-05-14
2066,Kepler-33,e,Transit,5,31.78440000,0.213800,0.000000,,,5904.00,1.29,1.82,2014-05-14
2067,Kepler-33,f,Transit,5,41.02902000,0.253500,0.000000,,,5904.00,1.29,1.82,2014-05-14
2068,Kepler-330,b,Transit,2,8.25978000,0.075000,,,,5117.00,0.78,0.72,2014-05-14
2069,Kepler-330,c,Transit,2,15.95538700,0.116000,,,,5117.00,0.78,0.72,2014-05-14
2070,Kepler-331,b,Transit,3,8.45749600,0.065000,,,,4347.00,0.51,0.49,2014-05-14
2071,Kepler-331,c,Transit,3,17.28111000,0.105000,,,,4347.00,0.51,0.49,2014-05-14
2072,Kepler-331,d,Transit,3,32.13432800,0.159000,,,,4347.00,0.51,0.49,2014-05-14
2073,Kepler-332,b,Transit,3,7.62632400,0.070000,,,,4955.00,0.80,0.72,2014-05-14
2074,Kepler-332,c,Transit,3,15.99562200,0.114000,,,,4955.00,0.80,0.72,2014-05-14
2075,Kepler-332,d,Transit,3,34.21154000,0.189000,,,,4955.00,0.80,0.72,2014-05-14
2076,Kepler-333,b,Transit,2,12.55115800,0.087000,,,,4259.00,0.54,0.53,2014-05-14
2077,Kepler-333,c,Transit,2,24.08821000,0.135000,,,,4259.00,0.54,0.53,2014-05-14
2078,Kepler-334,b,Transit,3,5.47031900,0.061000,,,,5828.00,1.00,1.07,2014-05-14
2079,Kepler-334,c,Transit,3,12.75800500,0.107000,,,,5828.00,1.00,1.07,2014-05-14
2080,Kepler-334,d,Transit,3,25.09849000,0.168000,,,,5828.00,1.00,1.07,2014-05-14
2081,Kepler-335,b,Transit,2,6.56233100,0.075000,,,,5877.00,0.99,1.85,2014-05-14
2082,Kepler-335,c,Transit,2,67.84446900,0.356000,,,,5877.00,0.99,1.85,2014-05-14
2083,Kepler-336,b,Transit,3,2.02482300,0.033000,,,,5867.00,0.89,1.30,2014-05-14
2084,Kepler-336,c,Transit,3,9.60000100,0.092000,,,,5867.00,0.89,1.30,2014-05-14
2085,Kepler-336,d,Transit,3,20.67877200,0.154000,,,,5867.00,0.89,1.30,2014-05-14
2086,Kepler-337,b,Transit,2,3.29278100,0.045000,,,,5684.00,0.96,1.76,2014-05-14
2087,Kepler-337,c,Transit,2,9.69320100,0.093000,,,,5684.00,0.96,1.76,2014-05-14
2088,Kepler-338,b,Transit,4,13.72697600,0.117000,,,,5923.00,1.10,1.74,2014-05-14
2089,Kepler-338,c,Transit,4,24.31085600,0.172000,,,,5923.00,1.10,1.74,2014-05-14
2090,Kepler-338,d,Transit,4,44.43101400,0.257000,,,,5923.00,1.10,1.74,2014-05-14
2091,Kepler-338,e,Transit Timing Variations,4,9.34100000,,,0.02700,,5923.00,1.10,1.74,2014-05-28
2092,Kepler-339,b,Transit,3,4.97765600,0.055000,,,,5631.00,0.84,0.80,2014-05-14
2093,Kepler-339,c,Transit,3,6.98805500,0.069000,,,,5631.00,0.84,0.80,2014-05-14
2094,Kepler-339,d,Transit,3,10.55834500,0.091000,,,,5631.00,0.84,0.80,2014-05-14
2095,Kepler-34,b,Transit,1,288.82200000,1.089600,0.182000,0.22000,1499.00,5913.00,1.05,1.16,2014-05-14
2096,Kepler-340,b,Transit,2,14.84438700,0.134000,,,,6620.00,2.11,1.85,2014-05-14
2097,Kepler-340,c,Transit,2,22.82466900,0.178000,,,,6620.00,2.11,1.85,2014-05-14
2098,Kepler-341,b,Transit,4,5.19552800,0.060000,,,,6012.00,0.94,1.02,2014-05-14
2099,Kepler-341,c,Transit,4,8.01041000,0.080000,,,,6012.00,0.94,1.02,2014-05-14
2100,Kepler-341,d,Transit,4,27.66631300,0.182000,,,,6012.00,0.94,1.02,2014-05-14
2101,Kepler-341,e,Transit,4,42.47326900,0.242000,,,,6012.00,0.94,1.02,2014-05-14
2102,Kepler-342,b,Transit,4,15.17031800,0.128000,,,,6175.00,1.13,1.47,2014-05-14
2103,Kepler-342,c,Transit,4,26.23413800,0.185000,,,,6175.00,1.13,1.47,2014-05-14
2104,Kepler-342,d,Transit,4,39.45935700,0.242000,,,,6175.00,1.13,1.47,2014-05-14
2105,Kepler-342,e,Transit,4,1.64422461,,,,,6175.00,1.13,1.47,2016-05-10
2106,Kepler-343,b,Transit,2,8.96855000,0.088000,,,,5807.00,1.04,1.43,2014-05-14
2107,Kepler-343,c,Transit,2,23.22182000,0.167000,,,,5807.00,1.04,1.43,2014-05-14
2108,Kepler-344,b,Transit,2,21.96394500,0.153000,,,,5774.00,0.90,0.98,2014-05-14
2109,Kepler-344,c,Transit,2,125.59680900,0.488000,,,,5774.00,0.90,0.98,2014-05-14
2110,Kepler-345,b,Transit,2,7.41556300,0.066000,,,,4504.00,0.59,0.62,2014-05-14
2111,Kepler-345,c,Transit,2,9.38742700,0.077000,,,,4504.00,0.59,0.62,2014-05-14
2112,Kepler-346,b,Transit,2,6.51112700,0.071000,,,,6033.00,0.97,1.02,2014-05-14
2113,Kepler-346,c,Transit,2,23.85154900,0.168000,,,,6033.00,0.97,1.02,2014-05-14
2114,Kepler-347,b,Transit,2,12.79836000,0.110000,,,,6088.00,1.04,1.00,2014-05-14
2115,Kepler-347,c,Transit,2,27.32087100,0.183000,,,,6088.00,1.04,1.00,2014-05-14
2116,Kepler-348,b,Transit,2,7.05677000,0.076000,,,,6177.00,1.15,1.36,2014-05-14
2117,Kepler-348,c,Transit,2,17.26542700,0.138000,,,,6177.00,1.15,1.36,2014-05-14
2118,Kepler-349,b,Transit,2,5.92977800,0.065000,,,,5956.00,0.97,0.93,2014-05-14
2119,Kepler-349,c,Transit,2,12.24762900,0.105000,,,,5956.00,0.97,0.93,2014-05-14
2120,Kepler-35,b,Transit,1,131.45800000,0.603470,0.042000,0.12700,1645.00,5606.00,0.89,1.03,2014-05-14
2121,Kepler-350,b,Transit,3,11.18956200,0.104000,,,,6186.00,1.00,1.53,2014-05-14
2122,Kepler-350,c,Transit,3,17.84900000,,,0.01900,,6186.00,1.00,1.53,2014-05-14
2123,Kepler-350,d,Transit,3,26.13600000,,,0.04700,,6186.00,1.00,1.53,2014-05-14
2124,Kepler-351,b,Transit,3,37.05491900,0.214000,,,,5643.00,0.89,0.85,2014-05-14
2125,Kepler-351,c,Transit,3,57.24809000,0.287000,,,,5643.00,0.89,0.85,2014-05-14
2126,Kepler-351,d,Transit,3,142.54424700,,,,,5643.00,0.89,0.85,2016-05-10
2127,Kepler-352,b,Transit,2,10.05537000,0.085000,,,,5212.00,0.79,0.78,2014-05-14
2128,Kepler-352,c,Transit,2,16.33299500,0.118000,,,,5212.00,0.79,0.78,2014-05-14
2129,Kepler-353,b,Transit,2,5.79527800,0.051000,,,,3903.00,0.54,0.50,2014-05-14
2130,Kepler-353,c,Transit,2,8.41089400,0.065000,,,,3903.00,0.54,0.50,2014-05-14
2131,Kepler-354,b,Transit,3,5.47666000,0.054000,,,,4648.00,0.65,0.67,2014-05-14
2132,Kepler-354,c,Transit,3,16.93440200,0.115000,,,,4648.00,0.65,0.67,2014-05-14
2133,Kepler-354,d,Transit,3,24.20984200,0.146000,,,,4648.00,0.65,0.67,2014-05-14
2134,Kepler-355,b,Transit,2,11.03189000,0.102000,,,,6184.00,1.05,1.07,2014-05-14
2135,Kepler-355,c,Transit,2,25.76229400,0.179000,,,,6184.00,1.05,1.07,2014-05-14
2136,Kepler-356,b,Transit,2,4.61269600,0.057000,,,,6133.00,0.97,1.33,2014-05-14
2137,Kepler-356,c,Transit,2,13.12163200,0.115000,,,,6133.00,0.97,1.33,2014-05-14
2138,Kepler-357,b,Transit,3,6.47543400,0.063000,,,,5036.00,0.78,0.83,2014-05-14
2139,Kepler-357,c,Transit,3,16.85837000,0.120000,,,,5036.00,0.78,0.83,2014-05-14
2140,Kepler-357,d,Transit,3,49.49987500,0.246000,,,,5036.00,0.78,0.83,2014-05-14
2141,Kepler-358,b,Transit,2,34.06046700,0.210000,,,,5908.00,0.95,0.95,2014-05-14
2142,Kepler-358,c,Transit,2,83.48836900,0.381000,,,,5908.00,0.95,0.95,2014-05-14
2143,Kepler-359,b,Transit,3,25.56322200,0.178000,,,,6248.00,1.07,1.09,2014-05-14
2144,Kepler-359,c,Transit,3,57.68802000,0.307000,,,,6248.00,1.07,1.09,2014-05-14
2145,Kepler-359,d,Transit,3,77.09569100,0.372000,,,,6248.00,1.07,1.09,2014-05-14
2146,Kepler-36,b,Transit,2,13.83989000,0.115300,0.039000,0.01400,470.00,5911.00,1.07,1.63,2014-05-14
2147,Kepler-36,c,Transit,2,16.23855000,0.128300,0.033000,0.02500,470.00,5911.00,1.07,1.63,2014-05-14
2148,Kepler-360,b,Transit,2,3.28967200,0.044000,,,,6053.00,0.95,1.06,2014-05-14
2149,Kepler-360,c,Transit,2,7.18643400,0.075000,,,,6053.00,0.95,1.06,2014-05-14
2150,Kepler-361,b,Transit,2,8.48661600,0.086000,,,,6169.00,1.07,1.34,2014-05-14
2151,Kepler-361,c,Transit,2,55.18802300,0.300000,,,,6169.00,1.07,1.34,2014-05-14
2152,Kepler-362,b,Transit,2,10.32718600,0.087000,,,,5788.00,0.77,0.72,2014-05-14
2153,Kepler-362,c,Transit,2,37.86628100,0.207000,,,,5788.00,0.77,0.72,2014-05-14
2154,Kepler-363,b,Transit,3,3.61456800,0.048000,,,,5593.00,1.23,1.49,2014-05-14
2155,Kepler-363,c,Transit,3,7.54242700,0.079000,,,,5593.00,1.23,1.49,2014-05-14
2156,Kepler-363,d,Transit,3,11.93212500,0.107000,,,,5593.00,1.23,1.49,2014-05-14
2157,Kepler-364,b,Transit,2,25.74571800,0.178000,,,,6108.00,1.20,1.28,2014-05-14
2158,Kepler-364,c,Transit,2,59.98062700,0.312000,,,,6108.00,1.20,1.28,2014-05-14
2159,Kepler-365,b,Transit,2,10.66490300,0.098000,,,,6012.00,0.99,1.05,2014-05-14
